2019-12-01,42.901643003763944
2019-12-02,35.420651589187656
2019-12-03,70.45408872525311
2019-12-04,30.8651821493792
2019-12-05,45.26153030825741
2019-12-06,57.09699392977391
2019-12-07,13.566096640715841
2019-12-08,8.117301623163561
2019-12-09,3.5731137275618607
2019-12-12,17.00485371556068
2019-12-13,25.11198575424108
2019-12-15,40.66492877947374
2019-12-19,91.94019960552014
2019-12-20,67.42245841451222
2019-12-21,64.66707340800117
2019-12-22,42.499502254236916
2019-12-23,23.936371451868798
2019-12-25,41.06528164508442
2019-12-28,19.61382587558966
2019-12-29,51.814148037010455
2019-12-30,82.58782893082955
2019-12-01,42.901643003763944
2019-12-02,35.420651589187656
2019-12-03,70.45408872525311
2019-12-04,30.8651821493792
2019-12-05,45.26153030825741
2019-12-07,13.566096640715841
2019-12-08,8.117301623163561
2019-12-09,3.5731137275618607
2019-12-12,17.00485371556068
2019-12-13,25.11198575424108
2019-12-15,40.66492877947374
2020-01-05,61.46793134576001
2020-01-05,61.46793134576001
2020-09-28,36.13846509627668
2020-09-28,36.13846509627668
2020-09-28,36.13846509627668
2020-09-28,36.13846509627668
2020-09-29,64.31231112832106
2020-09-29,64.31231112832106
2020-09-29,64.31231112832106
2020-09-29,64.31231112832106
2020-08-02,87.0616568136029
2020-08-03,44.35097538849472
2020-08-04,29.803118619990222
2020-08-07,28.39236405730174
2020-08-08,36.6376754335271
2020-08-09,32.974647284491866
2020-08-10,34.75419058910726
2020-08-12,33.88440406772795
2020-08-13,34.19855511310743
2020-08-14,37.470257379218786
2020-08-15,16.44690073590027
2020-08-18,35.23053650992965
2020-08-19,22.065616714984493
2020-08-20,21.861792317525087
2020-08-21,27.02991440628466
2020-01-01,64.46002717475986
2020-01-02,42.08407510843783
2020-01-02,42.08407510843783
2020-01-07,49.24479231483543
2020-01-08,101.62078719336674
2020-01-09,91.70566045213491
2020-01-10,39.34145158717384
2020-01-12,57.465245481580496
2020-01-14,193.15169023078246
2020-01-15,101.59182016246227
2020-01-18,18.13075487408978
2020-01-19,72.2907087846478
2020-01-20,44.40714708055437
2020-01-20,47.98281577891697
2020-01-21,43.828763106527425
2020-01-23,49.35500831326114
2020-01-24,63.948879978852354
2020-01-25,152.67068398922373
2020-01-26,103.18712793377927
2020-01-28,-25.09553346977842
2020-01-29,7.3882025775927875
2020-01-30,43.861593439942226
2020-01-31,20.950247858309012
2020-02-04,29.90549918990837
2020-02-05,55.01618371844026
2020-02-06,28.297995413595345
2020-02-08,139.8460806480476
2020-02-09,55.79908359392833
2020-02-10,31.982379228933357
2020-02-11,44.28769148034917
2020-02-13,85.71738435421139
2020-02-14,31.304142390177322
2020-02-15,99.40081466030439
2020-02-19,28.581806418515043
2020-02-19,28.581806418515043
2020-02-24,22.65540963988413
2020-02-29,61.25250469527341
2020-10-22,97.64701171661727
